지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
637,2020-01-14 18:00,0.5,297,2.6,0,1024,1026.5,73.4,,
637,2020-01-14 19:00,-0.4,291.2,1.9,0,1024.5,1027,67.4,,
637,2020-01-14 20:00,-0.9,294.4,1.4,0,1024.8,1027.3,68.5,,
637,2020-01-14 21:00,-1.1,310.3,1.1,0,1025.1,1027.6,66.5,,
637,2020-01-14 22:00,-1.6,262.9,0.6,0,1025.3,1027.8,67.4,,
637,2020-01-14 23:00,-2.7,148.8,0.6,0,1025.6,1028.1,76.9,,
637,2020-01-15 0:00,-1.6,20.5,0.7,0,1025.5,1028,75.7,,
637,2020-01-15 1:00,-1.9,173.1,0.8,0,1025.6,1028.1,80.1,,
637,2020-01-15 2:00,-1.5,320.3,0.7,0,1025.8,1028.3,75.3,,
637,2020-01-15 3:00,-1.2,0,0.4,0,1025.9,1028.4,63.8,,
637,2020-01-15 4:00,-2.5,0,0.4,0,1025.8,1028.3,68.9,,
637,2020-01-15 5:00,-2.3,330.8,0.6,0,1025.9,1028.4,72.9,,
637,2020-01-15 6:00,-2.6,0,0,0,1026.4,1028.9,79.5,,
637,2020-01-15 7:00,-3.5,0,0.4,0,1026.8,1029.3,88.7,,
637,2020-01-15 8:00,-4.1,0,0.1,0,1027.2,1029.7,86.4,,
637,2020-01-15 9:00,-2.8,220.5,0.6,0,1027.2,1029.7,86.4,,
637,2020-01-15 10:00,-0.8,84.1,0.5,0,1027.6,1030.1,73.1,,
637,2020-01-15 11:00,0.1,41.6,0.9,0,1028.1,1030.6,60.3,,
637,2020-01-15 12:00,1.5,325.9,1.5,0,1027.5,1030,53.7,,
637,2020-01-15 13:00,2,335.5,1.6,0,1026.4,1028.9,52.7,,
637,2020-01-15 14:00,2.3,298.7,3.2,0,1025.8,1028.3,51.6,,
637,2020-01-15 15:00,2.4,312.3,2.6,0,1025.8,1028.3,49.6,,
637,2020-01-15 16:00,2.2,314.1,1.9,0,1025.8,1028.3,52.4,,
637,2020-01-15 17:00,1.2,291.1,3.1,0,1026.4,1028.9,58.3,,
637,2020-01-15 18:00,0.1,294.4,1.9,0,1026.7,1029.2,66.4,,
637,2020-01-15 19:00,-0.9,244.7,1,0,1027.1,1029.6,73.4,,
637,2020-01-15 20:00,-0.9,259.4,1.2,0,1027.3,1029.8,72.3,,
637,2020-01-15 21:00,-1.5,309.6,0.8,0,1027,1029.5,73.7,,
637,2020-01-15 22:00,-1.5,297.6,1.6,0,1026.4,1028.9,76.8,,
637,2020-01-15 23:00,-3.2,246.5,1,0,1026.3,1028.8,86.2,,
637,2020-01-16 0:00,-3.3,213.1,1.2,0,1026.2,1028.7,91,,
637,2020-01-16 1:00,-3.8,0,0.2,0,1025.6,1028.1,91.1,,
637,2020-01-16 2:00,-4.3,272,1.4,0,1026,1028.5,94.9,,
637,2020-01-16 3:00,-4.3,253.4,1.1,0,1026.5,1029,92.1,,
637,2020-01-16 4:00,-4.7,278.2,1.4,0,1026.6,1029.1,95.4,,
637,2020-01-16 5:00,-4.4,226.5,1.5,0,1026.6,1029.1,95,,
637,2020-01-16 6:00,-4,220.2,0.8,0,1026.6,1029.1,96.4,,
637,2020-01-16 7:00,-4.5,237,1,0,1026.9,1029.4,95.7,,
637,2020-01-16 8:00,-4.2,0,0.4,0,1026.7,1029.2,96.6,,
637,2020-01-16 9:00,-2.9,0,0,0,1026.6,1029.1,94.6,,
637,2020-01-16 10:00,-0.9,10.1,1.9,0,1026.6,1029.1,57.1,,
637,2020-01-16 11:00,0.3,36.1,2.6,0,1026.8,1029.3,46.9,,
637,2020-01-16 12:00,1.5,350.5,1.1,0,1025.9,1028.4,41.1,,
637,2020-01-16 13:00,2.3,336.4,1.2,0,1025,1027.5,42.2,,
637,2020-01-16 14:00,3,293.8,1.1,0,1024.1,1026.6,34.7,,
637,2020-01-16 15:00,2.5,293.7,2,0,1023.8,1026.3,44.2,,
637,2020-01-16 16:00,2.2,295.1,2.9,0,1023.8,1026.3,41.7,,
637,2020-01-16 17:00,1.6,297.4,3.8,0,1023.8,1026.3,46.1,,
637,2020-01-16 18:00,0.8,292.6,2.5,0,1023.9,1026.4,56.8,,
637,2020-01-16 19:00,0.3,278.6,1.5,0,1024.4,1026.9,56.1,,
637,2020-01-16 20:00,-0.5,282.3,1.1,0,1024.2,1026.7,66.5,,
637,2020-01-16 21:00,-1.4,259.2,1,0,1023.9,1026.4,68.1,,
637,2020-01-16 22:00,-1.4,225.5,1.1,0,1023.7,1026.2,70.6,,
637,2020-01-16 23:00,-2.3,177.3,0.9,0,1023.7,1026.2,74.9,,
637,2020-01-17 0:00,-2,0,0.1,0,1023.3,1025.8,75.2,,
637,2020-01-17 1:00,-2.3,204.2,0.9,0,1023.1,1025.6,85.5,,
637,2020-01-17 2:00,-2.6,233.3,1,0,1023.2,1025.7,81.2,,
637,2020-01-17 3:00,-3.3,229.2,0.7,0,1023.1,1025.6,82.8,,
637,2020-01-17 4:00,-2.9,335.4,0.5,0,1022.5,1025,81,,
637,2020-01-17 5:00,-3.9,0,0.1,0,1022.3,1024.8,88.7,,
637,2020-01-17 6:00,-4.7,221.5,1.5,0,1022.4,1024.9,90.8,,
637,2020-01-17 7:00,-4.3,0,0.2,0,1022.4,1024.9,89.7,,
637,2020-01-17 8:00,-4.9,0,0,0,1022.4,1024.9,94.6,,
637,2020-01-17 9:00,-3.8,0,0,0,1022.5,1025,94.4,,
637,2020-01-17 10:00,-2,0,0.4,0,1022.7,1025.2,88.2,,
637,2020-01-17 11:00,0.5,65.2,1.3,0,1022.9,1025.4,70.7,,
637,2020-01-17 12:00,1.1,230.6,0.7,0,1022.2,1024.7,61.9,,
637,2020-01-17 13:00,2.8,59.3,1.6,0,1021.2,1023.7,55.9,,
637,2020-01-17 14:00,3.3,25.2,2,0,1020.5,1022.9,44.9,,
637,2020-01-17 15:00,3.7,322.4,1.4,0,1020,1022.4,42,,
637,2020-01-17 16:00,3.4,308.7,2.4,0,1020.2,1022.6,48.3,,
637,2020-01-17 17:00,2.1,307.7,2.1,0,1020,1022.5,56,,
637,2020-01-17 18:00,1.3,301.4,2.2,0,1020,1022.5,61.7,,
637,2020-01-17 19:00,0.2,288.6,1.4,0,1020.2,1022.7,65.9,,
637,2020-01-17 20:00,-0.5,265.8,1.3,0,1020.5,1023,69.5,,
637,2020-01-17 21:00,-1.5,248.1,1.5,0,1020.3,1022.8,73.5,,
637,2020-01-17 22:00,-2.2,222.7,1.4,0,1020.3,1022.8,81.5,,
637,2020-01-17 23:00,-2.6,211.9,1.1,0,1020.5,1023,87.9,,
637,2020-01-18 0:00,-2.7,189.2,1,0,1020.6,1023.1,85.3,,
637,2020-01-18 1:00,-2.8,229.6,1.5,0,1020.5,1023,91.1,,
637,2020-01-18 2:00,-3.3,224,1.4,0,1020.2,1022.7,90.4,,
637,2020-01-18 3:00,-3.5,214.7,0.9,0,1020,1022.5,89.6,,
637,2020-01-18 4:00,-3.9,231.7,1.5,0,1019.7,1022.2,92.1,,
637,2020-01-18 5:00,-3.6,177.2,0.8,0,1019.5,1022,89.3,,
637,2020-01-18 6:00,-4.1,203.7,0.9,0,1019.7,1022.2,93.9,,
637,2020-01-18 7:00,-4.6,218.8,1.1,0,1020.2,1022.7,96.3,,
637,2020-01-18 8:00,-4.6,211,1.1,0,1020.5,1023,95.1,,
637,2020-01-18 9:00,-3.1,225.5,1.2,0,1020.5,1023,90.8,,
637,2020-01-18 10:00,-0.5,216.8,1.2,0,1021,1023.5,82.5,,
637,2020-01-18 11:00,2.1,214.9,0.8,0,1020.9,1023.4,69.3,,
637,2020-01-18 12:00,4.2,309.4,2,0,1020.7,1023.1,56,,
637,2020-01-18 13:00,5.4,304.8,1.3,0,1019.5,1021.9,32.1,,
637,2020-01-18 14:00,5.6,305.5,1.5,0,1019,1021.4,30.4,,
637,2020-01-18 15:00,5.7,298.4,2.2,0,1019,1021.4,34.5,,
637,2020-01-18 16:00,5.1,305.7,1.8,0,1018.7,1021.1,38.3,,
637,2020-01-18 17:00,4.1,311,1.9,0,1019.6,1022,44.3,,
637,2020-01-18 18:00,2.6,298.7,2.6,0,1019.8,1022.3,48.8,,
637,2020-01-18 19:00,-0.4,240.4,1,0,1019.7,1022.2,66,,
637,2020-01-18 20:00,0.2,250,1.2,0,1019.7,1022.2,53.5,,
637,2020-01-18 21:00,-1.6,224.6,1.5,0,1019.6,1022.1,67.4,,
637,2020-01-18 22:00,-1.3,206.9,1.2,0,1019.6,1022.1,69.4,,
637,2020-01-18 23:00,-2.1,209.6,1.4,0,1019.3,1021.8,79,,
637,2020-01-19 0:00,-2.2,206.8,1.6,0,1018.7,1021.2,84.8,,
637,2020-01-19 1:00,-1.7,218.5,1.4,0,1018.7,1021.2,83.3,,
637,2020-01-19 2:00,-1.6,207.2,1.1,0,1018.1,1020.6,89.1,,
637,2020-01-19 3:00,-1,208.4,1.8,0,1018.7,1021.2,88.7,,
637,2020-01-19 4:00,-0.9,175.1,0.7,0,1018.1,1020.6,86.7,,
637,2020-01-19 5:00,-0.5,214.4,1.8,0,1017.3,1019.8,86.1,,
637,2020-01-19 6:00,-0.3,212.9,1.6,0,1016.9,1019.4,86.1,,
637,2020-01-19 7:00,0.1,205.1,2.3,0,1016.9,1019.4,84.3,,
637,2020-01-19 8:00,0.2,198.8,2,0,1017,1019.5,84.9,,
637,2020-01-19 9:00,0.1,206.2,2.6,0,1017,1019.5,89.2,,
637,2020-01-19 10:00,1.6,211.6,2.2,0,1017.2,1019.7,86,,
637,2020-01-19 11:00,4.7,208.1,2.4,0,1017.2,1019.6,73.4,,
637,2020-01-19 12:00,7,274.6,4.2,0,1016.7,1019.1,59.7,,
637,2020-01-19 13:00,6.5,262.9,4,0,1016.1,1018.5,60,,
637,2020-01-19 14:00,7.1,278,4.6,0,1015.7,1018.1,57.4,,
637,2020-01-19 15:00,5.6,296,5.8,0,1015.6,1018,67.3,,
637,2020-01-19 16:00,6.5,288.7,4.3,0,1015.9,1018.3,60.1,,
637,2020-01-19 17:00,5.4,307.1,3.1,0,1016.1,1018.5,65.5,,
637,2020-01-19 18:00,4.6,299.3,2.7,0,1016.5,1018.9,71.7,,
637,2020-01-19 19:00,3.3,266.4,1.3,0,1017.3,1019.7,72.8,,
637,2020-01-19 20:00,2.6,279.5,1.3,0,1017.8,1020.3,74.2,,
637,2020-01-19 21:00,2.2,272.3,1.3,0,1017.8,1020.3,74.7,,
637,2020-01-19 22:00,0.5,234.4,1.4,0,1017.8,1020.3,80.3,,
637,2020-01-19 23:00,2,268.2,1.4,0,1018.4,1020.9,68.9,,
637,2020-01-20 0:00,0.9,233.9,0.9,0,1018.5,1021,74.5,,
637,2020-01-20 1:00,0.8,203.3,0.8,0,1018.4,1020.9,76.1,,
637,2020-01-20 2:00,1.3,16.1,0.8,0,1018.4,1020.9,77.9,,
637,2020-01-20 3:00,1.4,243.6,1,0,1018.8,1021.3,77.9,,
637,2020-01-20 4:00,1.7,59.4,1.3,0,1018.7,1021.2,83,,
637,2020-01-20 5:00,0.7,94.5,0.9,0,1018.6,1021.1,87.6,,
637,2020-01-20 6:00,0.3,100,0.5,0,1018.6,1021.1,91.1,,
637,2020-01-20 7:00,0.3,280,0.9,0,1019.6,1022.1,94.1,,
637,2020-01-20 8:00,-0.9,0,0,0,1019.7,1022.2,99.6,,
637,2020-01-20 9:00,0.1,217,0.7,0,1020.4,1022.9,99.9,,
637,2020-01-20 10:00,2.1,214.5,1.3,0,1021.1,1023.6,91.2,,
637,2020-01-20 11:00,4.1,310.2,3.1,0,1021.3,1023.7,57.2,,
637,2020-01-20 12:00,5.1,304.1,2.6,0,1021.3,1023.7,50.3,,
637,2020-01-20 13:00,6.3,296.7,2.7,0,1020.1,1022.5,42.8,,
637,2020-01-20 14:00,6.9,277.6,3.6,0,1019.9,1022.3,46.5,,
637,2020-01-20 15:00,5.3,293.3,4.2,0,1020.1,1022.5,59.9,,
637,2020-01-20 16:00,3.9,241.3,3.9,0,1020.5,1022.9,76.7,,
637,2020-01-20 17:00,4,248.8,2.1,0,1021,1023.4,78.4,,
637,2020-01-20 18:00,3.2,290.8,3.8,0,1021.4,1023.9,56.7,,
637,2020-01-20 19:00,2.4,288.5,4.1,0,1022.5,1025,63.3,,
637,2020-01-20 20:00,1.5,288.6,3.1,0,1023.2,1025.7,68,,
637,2020-01-20 21:00,1,301.1,4.1,0,1024.1,1026.6,58.3,,
637,2020-01-20 22:00,0.1,325.9,2.4,0,1025.2,1027.7,44.6,,
637,2020-01-20 23:00,-0.2,328.1,2.1,0,1025.9,1028.4,45.5,,
637,2020-01-21 0:00,-0.8,342.5,1.9,0,1026.5,1029,52.6,,
637,2020-01-21 1:00,-0.9,358.4,1.1,0,1027,1029.5,53.7,,
637,2020-01-21 2:00,-1.1,336.2,1.1,0,1027.1,1029.6,54.4,,
637,2020-01-21 3:00,-1.3,357.1,0.9,0,1027,1029.5,57,,
637,2020-01-21 4:00,-1.9,30.4,2,0,1027.2,1029.7,60.7,,
637,2020-01-21 5:00,-2.4,46.6,1.3,0,1027.4,1029.9,63.8,,
637,2020-01-21 6:00,-4,0,0.1,0,1028,1030.5,73,,
637,2020-01-21 7:00,-4.7,229.2,0.7,0,1028.9,1031.4,75,,
637,2020-01-21 8:00,-4.9,203.7,0.9,0,1029.5,1032.1,76.9,,
637,2020-01-21 9:00,-2.9,171.5,1,0,1029.8,1032.3,86.1,,
637,2020-01-21 10:00,-1.4,215,1.2,0,1029.9,1032.4,69.3,,
637,2020-01-21 11:00,1,98.1,1.5,0,1030.3,1032.8,41.5,,
637,2020-01-21 12:00,1.4,148.2,1.1,0,1029.1,1031.6,47.3,,
637,2020-01-21 13:00,3,93.6,1.4,0,1028.3,1030.8,45.8,,
637,2020-01-21 14:00,2.9,64.8,1.6,0,1027.2,1029.7,40.4,,
637,2020-01-21 15:00,4.3,46.4,1.4,0,1026.5,1029,35.4,,
637,2020-01-21 16:00,4.3,53.9,1.5,0,1026.2,1028.7,30.9,,
637,2020-01-21 17:00,3.8,0,0.3,0,1026.2,1028.7,33.3,,
637,2020-01-21 18:00,2.2,325.9,0.6,0,1026.5,1029,41,,
637,2020-01-21 19:00,0.7,293,1.9,0,1026.9,1029.4,52,,
637,2020-01-21 20:00,0.1,297.4,1.2,0,1027.2,1029.7,59.2,,
637,2020-01-21 21:00,-1.2,109.2,0.7,0,1027.1,1029.6,72,,
637,2020-01-21 22:00,-1.1,0,0.3,0,1027.4,1029.9,73.7,,
637,2020-01-21 23:00,-0.5,0,0,0,1027,1029.5,70,,
637,2020-01-22 0:00,-1,225.4,0.9,0,1026.6,1029.1,77,,
637,2020-01-22 1:00,-1.2,239.7,1.2,0,1026.2,1028.7,84,,
637,2020-01-22 2:00,-0.7,0,0,0,1026,1028.5,76.1,,
637,2020-01-22 3:00,-0.7,189.4,0.7,0,1025.8,1028.3,85.4,,
637,2020-01-22 4:00,-0.5,0,0.4,0,1025.1,1027.6,77.1,,
637,2020-01-22 5:00,-0.6,210.2,0.9,0,1024.6,1027.1,82.8,,
637,2020-01-22 6:00,-0.3,0,0,0,1023.9,1026.4,77.5,,
637,2020-01-22 7:00,-0.2,11.9,0.5,0,1023.7,1026.2,78.9,,
637,2020-01-22 8:00,0.1,0,0,0,1024.2,1026.7,74.7,,
637,2020-01-22 9:00,0.8,0,0.2,0,1024.4,1026.9,73.3,,
637,2020-01-22 10:00,1.4,67,1.5,0,1024.6,1027.1,68,,
637,2020-01-22 11:00,1.8,65.8,1.5,0,1024.7,1027.2,70,,
637,2020-01-22 12:00,1.5,71.7,2.2,0,1024.3,1026.8,78.3,,
637,2020-01-22 13:00,2.1,90.3,2.2,0,1023.7,1026.2,85,,
637,2020-01-22 14:00,2.6,96.6,3.3,0,1022.5,1025,87.8,,
637,2020-01-22 15:00,3.4,93.8,2.6,0,1021.6,1024.1,86.1,,
637,2020-01-22 16:00,3.5,71.6,2.3,0,1021.5,1023.9,80.7,,
637,2020-01-22 17:00,3.7,75.5,2.6,0,1021.7,1024.1,74.8,,
637,2020-01-22 18:00,3.5,89,1.5,0,1022,1024.5,77,,
637,2020-01-22 19:00,2.7,50.1,1.9,0,1022.2,1024.7,79.7,,
637,2020-01-22 20:00,2.9,64.1,2.1,0,1022,1024.5,79.7,,
637,2020-01-22 21:00,2.4,68.1,2,0,1021.8,1024.3,79.4,,
637,2020-01-22 22:00,1.8,77.3,1.4,0,1021.5,1024,81.3,,
637,2020-01-22 23:00,1.9,28.5,1.5,0,1020.5,1023,82,,
637,2020-01-23 0:00,0.7,53.5,0.9,0,1020.2,1022.7,90.5,,
637,2020-01-23 1:00,1.9,350.6,0.5,0,1020,1022.5,81.9,,
637,2020-01-23 2:00,2.2,327,0.5,0,1020.2,1022.7,78.5,,
637,2020-01-23 3:00,2.7,335.4,0.5,0,1020,1022.5,76,,
637,2020-01-23 4:00,1.9,293.4,0.5,0,1020.3,1022.8,77.4,,
637,2020-01-23 5:00,1.6,0,0.3,0,1020,1022.5,77.4,,
637,2020-01-23 6:00,1,0,0.3,0,1020.3,1022.8,79.5,,
637,2020-01-23 7:00,-0.1,281.4,1,0,1020.9,1023.4,80,,
637,2020-01-23 8:00,0.9,303.6,1.7,0,1021,1023.5,75.6,,
637,2020-01-23 9:00,2.4,336.6,1.1,0,1022.1,1024.6,70.8,,
637,2020-01-23 10:00,4.6,334.1,1,0,1022.1,1024.5,62.3,,
637,2020-01-23 11:00,5.7,331.7,1.5,0,1022.2,1024.6,54.6,,
637,2020-01-23 12:00,7.6,336.1,1.2,0,1021.9,1024.3,54.5,,
637,2020-01-23 13:00,8.9,321.4,1.8,0,1021.2,1023.6,48.5,,
637,2020-01-23 14:00,8.8,293.6,3.5,0,1021.1,1023.5,54.7,,
637,2020-01-23 15:00,8.7,293.2,3.5,0,1021,1023.4,56,,
637,2020-01-23 16:00,7.8,300.9,4,0,1021.4,1023.8,58.2,,
637,2020-01-23 17:00,6.5,299.1,4.1,0,1021.8,1024.2,66.7,,
637,2020-01-23 18:00,5.7,302.3,3.9,0,1022.5,1024.9,67.2,,
637,2020-01-23 19:00,5.1,293.8,2.4,0,1023.4,1025.8,73.4,,
637,2020-01-23 20:00,5,301.2,3.2,0,1023.9,1026.3,76,,
637,2020-01-23 21:00,5.1,299.8,3,0,1024.5,1026.9,76.1,,
637,2020-01-23 22:00,3.8,290.2,1.9,0,1024.5,1027,83.6,,
637,2020-01-23 23:00,4.8,318.7,1.4,0,1024.8,1027.2,73.4,,
637,2020-01-24 0:00,4.6,313.6,2.1,0,1025.1,1027.5,74.6,,
637,2020-01-24 1:00,2.8,273.4,1.5,0,1025.6,1028.1,84.8,,
637,2020-01-24 2:00,2.4,269.8,1.3,0,1026.1,1028.6,92.7,,
637,2020-01-24 3:00,2.2,296.6,1.5,0,1026.5,1029,93.4,,
637,2020-01-24 4:00,2.1,301.7,1.4,0,1026.5,1029,94,,
637,2020-01-24 5:00,1,291.4,2.1,0,1027.3,1029.8,96.6,,
637,2020-01-24 6:00,0.9,290.6,1.6,0,1027.8,1030.3,92.1,,
637,2020-01-24 7:00,1.1,324.2,1,0,1028,1030.5,89.3,,
637,2020-01-24 8:00,1.5,335,1.4,0,1028.4,1030.9,89,,
637,2020-01-24 9:00,2.1,0,0.4,0,1029.3,1031.8,87,,
637,2020-01-24 10:00,3.5,334.1,0.9,0,1029.5,1032,76.6,,
637,2020-01-24 11:00,4,359,1.1,0,1029.6,1032.1,71.5,,
637,2020-01-24 12:00,5.4,331.7,1.3,0,1028.8,1031.3,63.1,,
637,2020-01-24 13:00,6.3,2.1,1.7,0,1028.4,1030.8,59.4,,
637,2020-01-24 14:00,7.3,343.7,1.4,0,1028,1030.4,53.2,,
637,2020-01-24 15:00,7,308.2,2.3,0,1027.2,1029.6,59.9,,
637,2020-01-24 16:00,6.1,315.4,2,0,1027.2,1029.6,64.7,,
637,2020-01-24 17:00,4.4,295.8,2.9,0,1027.6,1030.1,72.4,,
637,2020-01-24 18:00,3.2,298.9,3.3,0,1028.2,1030.7,74.7,,
637,2020-01-24 19:00,2.5,293.4,2.3,0,1028.4,1030.9,77.4,,
637,2020-01-24 20:00,1.6,270.7,0.8,0,1028.6,1031.1,80.5,,
637,2020-01-24 21:00,1.1,277.2,0.6,0,1028.8,1031.3,82.3,,
637,2020-01-24 22:00,-0.9,273.2,0.8,0,1028.6,1031.1,91.3,,
637,2020-01-24 23:00,-0.3,232.2,1.2,0,1028.6,1031.1,92.7,,
637,2020-01-25 0:00,-0.8,209.3,0.5,0,1028.8,1031.3,96.3,,
637,2020-01-25 1:00,-1,0,0,0,1028.4,1030.9,94.7,,
637,2020-01-25 2:00,-2,0,0,0,1028.4,1030.9,97.3,,
637,2020-01-25 3:00,-1.5,0,0,0,1028.3,1030.8,98.1,,
637,2020-01-25 4:00,-2.2,0,0,0,1027.9,1030.4,98.1,,
637,2020-01-25 5:00,-2.3,282.9,0.9,0,1027.8,1030.3,98,,
637,2020-01-25 6:00,-1.7,286.5,0.6,0,1028.1,1030.6,98.7,,
637,2020-01-25 7:00,-1.8,295.3,0.8,0,1028.3,1030.8,98,,
637,2020-01-25 8:00,-1.6,0,0.3,0,1028.1,1030.6,98.7,,
637,2020-01-25 9:00,-0.8,0,0.3,0,1027.7,1030.2,98.9,,
637,2020-01-25 10:00,2.1,0,0,0,1028.4,1030.9,93.4,,
637,2020-01-25 11:00,3.9,0,0.4,0,1028.2,1030.7,73.3,,
637,2020-01-25 12:00,4.7,29.8,0.9,0,1027.6,1030.1,74,,
637,2020-01-25 13:00,5.6,27,0.9,0,1026.8,1029.2,75.2,,
637,2020-01-25 14:00,7.4,76.7,1.2,0,1026.5,1028.9,71.4,,
637,2020-01-25 15:00,7.4,18.9,0.8,0,1025.9,1028.3,70.2,,
637,2020-01-25 16:00,6.7,325.6,1.3,0,1025.9,1028.3,73.8,,
637,2020-01-25 17:00,5.8,290.1,1.6,0,1026.1,1028.5,78.5,,
637,2020-01-25 18:00,5,309.8,1.8,0,1026.2,1028.7,79.9,,
637,2020-01-25 19:00,3.6,294.6,2,0,1026.4,1028.9,89.8,,
637,2020-01-25 20:00,3.3,296.1,2.5,0,1026.4,1028.9,92.1,,
637,2020-01-25 21:00,3,281.6,2.1,0,1026.7,1029.2,93.2,,
637,2020-01-25 22:00,2.7,291.5,2,0,1026.8,1029.3,95.5,,
637,2020-01-25 23:00,2.2,290.6,1.6,0,1026.8,1029.3,97.7,,
637,2020-01-26 0:00,0.5,202.4,0.5,0,1026.5,1029,98.6,,
637,2020-01-26 1:00,-0.4,257.5,1.1,0,1026.3,1028.8,99.8,,
637,2020-01-26 2:00,1.3,287.9,2,0,1026.7,1029.2,98,,
637,2020-01-26 3:00,0.7,296.6,1,0,1026.5,1029,98.4,,
637,2020-01-26 4:00,-0.1,228.7,0.9,0,1026.1,1028.6,99.5,,
637,2020-01-26 5:00,-0.3,0,0.1,0,1025.5,1028,99.9,,
637,2020-01-26 6:00,-0.6,299.4,1.1,0,1025.3,1027.8,99.9,,
637,2020-01-26 7:00,-1.3,0,0.1,0,1025.9,1028.4,99.7,,
637,2020-01-26 8:00,0.4,0,0,0,1026.2,1028.7,99.9,,
637,2020-01-26 9:00,0.5,354.8,0.5,0,1026.3,1028.8,99.9,,
637,2020-01-26 10:00,2.2,75.7,2.3,0,1026.4,1028.9,99.9,,
637,2020-01-26 11:00,3.5,68.1,1.6,0,1025.8,1028.3,99.7,,
637,2020-01-26 12:00,6.4,77,1.4,0,1025.5,1027.9,77.5,,
637,2020-01-26 13:00,8.5,57.1,2.2,0,1024.9,1027.3,65.7,,
637,2020-01-26 14:00,11.3,68.6,3.8,0,1023.1,1025.5,56.2,,
637,2020-01-26 15:00,10.9,57.5,2.3,0,1022.4,1024.8,54.6,,
637,2020-01-26 16:00,10.4,66,3.8,0,1022.3,1024.7,56.5,,
637,2020-01-26 17:00,9.4,69.4,1.8,0,1023.2,1025.6,62.7,,
637,2020-01-26 18:00,8.5,49.2,2.7,0,1023.3,1025.7,61.8,,
637,2020-01-26 19:00,8.1,62.2,2.9,0,1022.8,1025.2,64.4,,
637,2020-01-26 20:00,7.9,72.8,3.9,0,1022,1024.4,64.2,,
637,2020-01-26 21:00,7.7,76.2,3.9,0,1022.6,1025,61.6,,
637,2020-01-26 22:00,7.2,74.8,4.3,0,1021.9,1024.3,63,,
637,2020-01-26 23:00,6.7,84.8,3.7,0,1022.2,1024.6,66.4,,
637,2020-01-27 0:00,6.6,63.6,3.8,0,1022.1,1024.5,65.7,,
637,2020-01-27 1:00,6.3,65.3,4.4,0,1021.9,1024.3,65.8,,
637,2020-01-27 2:00,6.2,62.1,4.2,0,1021.6,1024,64.8,,
637,2020-01-27 3:00,6.1,64,4.3,0,1020.8,1023.2,63.4,,
637,2020-01-27 4:00,6.1,60,4.1,0,1019.8,1022.2,61.8,,
637,2020-01-27 5:00,6.1,54,3.8,0,1019.7,1022.1,61.9,,
637,2020-01-27 6:00,5.9,39.4,3.4,0,1019.3,1021.7,61.9,,
637,2020-01-27 7:00,5.7,41.7,3.2,0,1018.8,1021.2,61.6,,
637,2020-01-27 8:00,5.9,43.6,3,0,1019.2,1021.6,60.9,,
637,2020-01-27 9:00,6.3,49.9,4.5,0,1018.9,1021.3,58.4,,
637,2020-01-27 10:00,6.7,53.5,5.1,0,1018.7,1021.1,56.9,,
637,2020-01-27 11:00,6.8,43,6.1,0,1018.1,1020.5,56.8,,
637,2020-01-27 12:00,7.4,47.4,6.2,0,1017.2,1019.6,52.9,,
637,2020-01-27 13:00,7.7,48.2,5,0,1016.4,1018.8,53.5,,
637,2020-01-27 14:00,7.3,57.4,6.2,0,1015.7,1018.1,59,,
637,2020-01-27 15:00,6.8,56.6,5.8,0,1015.4,1017.8,64.6,,
637,2020-01-27 16:00,6.7,64.9,5.5,0,1015.9,1018.3,66.3,,
637,2020-01-27 17:00,6,60.4,3.4,0,1016.2,1018.6,77.1,,
637,2020-01-27 18:00,4.9,23.6,4.2,0,1016.7,1019.1,88.3,,
637,2020-01-27 19:00,4.5,43.1,4.8,0.5,1017.1,1019.5,92.4,,
637,2020-01-27 20:00,4.3,24.8,3.4,0.5,1017.5,1019.9,92.1,,
637,2020-01-27 21:00,3.8,12.8,2.2,0.5,1017.5,1019.9,94.2,,
637,2020-01-27 22:00,3.7,8,1.4,0,1017.4,1019.8,97.1,,
637,2020-01-27 23:00,3.9,9.2,1.6,0,1017.1,1019.5,96.4,,
637,2020-01-28 0:00,4.1,359.1,1.4,0,1016.8,1019.2,94.7,,
637,2020-01-28 1:00,4.2,9.1,1.7,0,1016.4,1018.8,93.8,,
637,2020-01-28 2:00,4,340.7,1.2,0,1016.3,1018.7,95.7,,
637,2020-01-28 3:00,4,346.4,0.5,0,1016.2,1018.6,91.5,,
637,2020-01-28 4:00,4.2,337.7,1.2,0,1015.8,1018.2,88.9,,
637,2020-01-28 5:00,4,0,0.2,0,1015.6,1018,90.6,,
637,2020-01-28 6:00,4.2,314.4,0.8,0,1015.4,1017.8,87.7,,
637,2020-01-28 7:00,4.2,319.2,0.6,0,1015.6,1018,88.7,,
637,2020-01-28 8:00,4.4,0,0.3,0,1016,1018.4,85.6,,
637,2020-01-28 9:00,5.2,314.5,0.6,0,1016.1,1018.5,82.1,,
637,2020-01-28 10:00,6.1,321.4,0.5,0,1016.3,1018.7,79.1,,
637,2020-01-28 11:00,7.6,12.8,1,0,1016.6,1019,67.3,,
637,2020-01-28 12:00,8.4,11.9,0.8,0,1016.1,1018.5,66,,
637,2020-01-28 13:00,9.4,39.1,2.3,0,1015.3,1017.7,62.9,,
