지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),지면온도(°C)
129,서산,2020-01-16 18:00,.1,,1.1,290,51,-8.8,-.1
129,서산,2020-01-16 19:00,-.4,,1.4,20,49,-9.8,-.2
129,서산,2020-01-16 20:00,-1.1,,.7,50,48,-10.7,-.5
129,서산,2020-01-16 21:00,-1.5,,1.3,70,52,-10,-.7
129,서산,2020-01-16 22:00,-2.9,,.5,200,66,-8.3,-.7
129,서산,2020-01-16 23:00,-2.4,,.2,0,72,-6.7,-.7
129,서산,2020-01-17 00:00,-3.3,,.2,0,73,-7.4,-.8
129,서산,2020-01-17 01:00,-3.5,,.4,0,73,-7.6,-.9
129,서산,2020-01-17 02:00,-3.7,,.2,0,78,-6.9,-.9
129,서산,2020-01-17 03:00,-3.5,,1,50,75,-7.2,-1
129,서산,2020-01-17 04:00,-2.9,,1.2,50,69,-7.8,-1.1
129,서산,2020-01-17 05:00,-2.9,,.8,70,69,-7.8,-1.4
129,서산,2020-01-17 06:00,-4.8,,0,0,78,-8,-1.7
129,서산,2020-01-17 07:00,-4.8,,.7,360,83,-7.2,-1.7
129,서산,2020-01-17 08:00,-4.4,,.2,0,80,-7.3,-1.4
129,서산,2020-01-17 09:00,-2.9,,.5,50,79,-6,-.8
129,서산,2020-01-17 10:00,-.9,,1,20,66,-6.4,-.3
129,서산,2020-01-17 11:00,.6,,.9,360,56,-7.1,0
129,서산,2020-01-17 12:00,1.9,,1.4,20,44,-9,.7
129,서산,2020-01-17 13:00,3.5,,1.1,50,43,-7.9,2.1
129,서산,2020-01-17 14:00,4.5,,2.1,360,37,-8.9,4.2
129,서산,2020-01-17 15:00,4.8,,2.1,320,44,-6.4,4.7
129,서산,2020-01-17 16:00,4,,3,340,43,-7.4,3.8
129,서산,2020-01-17 17:00,2.7,,2.9,340,47,-7.5,2.3
129,서산,2020-01-17 18:00,.9,,1.1,50,51,-8.1,.4
129,서산,2020-01-17 19:00,-.3,,1.4,50,55,-8.2,-.1
129,서산,2020-01-17 20:00,-2.2,,.1,0,69,-7.1,-.4
129,서산,2020-01-17 21:00,-3.3,,.2,0,74,-7.2,-.7
129,서산,2020-01-17 22:00,-3.1,,.3,0,73,-7.2,-.8
129,서산,2020-01-17 23:00,-4,,.4,0,83,-6.4,-.9
129,서산,2020-01-18 00:00,-4.2,,.5,90,80,-7.1,-1
129,서산,2020-01-18 01:00,-4.2,,.4,0,80,-7.1,-1.1
129,서산,2020-01-18 02:00,-4.8,,0,0,86,-6.7,-1.2
129,서산,2020-01-18 03:00,-4.8,,.4,0,88,-6.4,-1.3
129,서산,2020-01-18 04:00,-5,,.1,0,88,-6.6,-1.5
129,서산,2020-01-18 05:00,-5.6,,.4,0,88,-7.2,-1.7
129,서산,2020-01-18 06:00,-5.9,,.3,0,90,-7.2,-1.9
129,서산,2020-01-18 07:00,-6.1,,0,0,91,-7.3,-2.1
129,서산,2020-01-18 08:00,-6.5,,.1,0,91,-7.7,-2.1
129,서산,2020-01-18 09:00,-3.4,,.2,0,88,-5.1,-1.3
129,서산,2020-01-18 10:00,.5,,.2,0,74,-3.6,-.3
129,서산,2020-01-18 11:00,3.7,,1.2,290,47,-6.5,1
129,서산,2020-01-18 12:00,4.9,,4.5,320,32,-10.4,2.5
129,서산,2020-01-18 13:00,5.5,,3.6,290,37,-8,4.1
129,서산,2020-01-18 14:00,5.6,,3.2,320,33,-9.4,5.2
129,서산,2020-01-18 15:00,5.9,,3,340,35,-8.4,5
129,서산,2020-01-18 16:00,5.6,,2.2,320,31,-10.2,3.6
129,서산,2020-01-18 17:00,4.2,,2.8,290,33,-10.6,1.5
129,서산,2020-01-18 18:00,1.6,,.6,340,53,-6.9,-.1
129,서산,2020-01-18 19:00,-.7,,.8,140,69,-5.6,-.2
129,서산,2020-01-18 20:00,-1.7,,.2,0,74,-5.7,-.6
129,서산,2020-01-18 21:00,-2.8,,.1,0,80,-5.7,-.8
129,서산,2020-01-18 22:00,-3.2,,.5,110,81,-6,-.9
129,서산,2020-01-18 23:00,-3.6,,.2,0,84,-5.9,-.9
129,서산,2020-01-19 00:00,-3.7,,0,0,86,-5.7,-.9
129,서산,2020-01-19 01:00,-3.6,,.2,0,88,-5.3,-.8
129,서산,2020-01-19 02:00,-2.9,,0,0,87,-4.7,-.7
129,서산,2020-01-19 03:00,-2.3,,.4,0,86,-4.3,-.7
129,서산,2020-01-19 04:00,-2.3,,.2,0,87,-4.1,-.6
129,서산,2020-01-19 05:00,-1.9,,0,0,87,-3.7,-.6
129,서산,2020-01-19 06:00,-1.3,,0,0,87,-3.1,-.4
129,서산,2020-01-19 07:00,-1,,.6,180,89,-2.5,-.4
129,서산,2020-01-19 08:00,-1.3,,.3,0,89,-2.8,-.5
129,서산,2020-01-19 09:00,-.9,,0,0,88,-2.6,-.4
129,서산,2020-01-19 10:00,1.4,,.3,0,81,-1.5,-.2
129,서산,2020-01-19 11:00,5.7,,1.8,230,60,-1.4,.8
129,서산,2020-01-19 12:00,5.9,,5.3,270,59,-1.5,.9
129,서산,2020-01-19 13:00,7.2,,5.5,250,53,-1.7,6.5
129,서산,2020-01-19 14:00,7.1,,5.5,270,52,-2.1,6.9
129,서산,2020-01-19 15:00,6.8,,6,270,54,-1.8,6.4
129,서산,2020-01-19 16:00,5.7,,5.1,270,56,-2.4,4.1
129,서산,2020-01-19 17:00,4.8,,3.6,270,58,-2.7,2.6
129,서산,2020-01-19 18:00,3.7,0,3.1,270,61,-3.1,1.1
129,서산,2020-01-19 19:00,3.4,,2.3,250,61,-3.4,.5
129,서산,2020-01-19 20:00,2.4,,2.4,290,64,-3.7,-.4
129,서산,2020-01-19 21:00,1.9,0,1.9,290,66,-3.7,-.2
129,서산,2020-01-19 22:00,.5,,1.2,230,70,-4.3,-.2
129,서산,2020-01-19 23:00,-.5,,1,180,73,-4.7,-.5
129,서산,2020-01-20 00:00,-.1,,.4,0,74,-4.1,-.5
129,서산,2020-01-20 01:00,-.5,,.2,0,81,-3.3,-.3
129,서산,2020-01-20 02:00,-.7,,.4,0,84,-3,-.3
129,서산,2020-01-20 03:00,.4,,1,200,73,-3.8,-.3
129,서산,2020-01-20 04:00,-.3,,1.1,200,72,-4.7,-.7
129,서산,2020-01-20 05:00,2.6,,2.7,250,61,-4.1,-.4
129,서산,2020-01-20 06:00,1.6,,1.3,250,67,-3.8,-.5
129,서산,2020-01-20 07:00,2,,1.9,340,67,-3.4,-.6
129,서산,2020-01-20 08:00,.3,,1.3,360,81,-2.5,-.4
129,서산,2020-01-20 09:00,1.1,,0,0,81,-1.8,-.3
129,서산,2020-01-20 10:00,3.8,,1.8,290,63,-2.6,-.2
129,서산,2020-01-20 11:00,5,,3.4,320,44,-6.2,2.1
129,서산,2020-01-20 12:00,6.2,,3.8,290,39,-6.7,7.3
129,서산,2020-01-20 13:00,6.9,,4.2,290,39,-6.1,8.8
129,서산,2020-01-20 14:00,6.3,,4.9,290,47,-4.2,7.3
129,서산,2020-01-20 15:00,3.9,0,2.6,270,68,-1.4,5.8
129,서산,2020-01-20 16:00,3.1,,2,200,84,.6,4.8
129,서산,2020-01-20 17:00,4,,2.8,270,67,-1.5,3.9
129,서산,2020-01-20 18:00,2.6,0,5.3,290,56,-5.3,1
129,서산,2020-01-20 19:00,1.9,,4.3,290,57,-5.7,0
129,서산,2020-01-20 20:00,.9,,3,290,61,-5.7,-.1
129,서산,2020-01-20 21:00,.4,,3.8,320,51,-8.5,-.3
129,서산,2020-01-20 22:00,.1,,4.5,340,43,-11,-.7
129,서산,2020-01-20 23:00,-.4,,2.2,340,50,-9.5,-.8
129,서산,2020-01-21 00:00,-2.4,,.8,160,61,-8.9,-1
129,서산,2020-01-21 01:00,-2.4,,1.3,70,62,-8.7,-1.2
129,서산,2020-01-21 02:00,-3.6,,.8,50,71,-8.1,-1.4
129,서산,2020-01-21 03:00,-3.6,,.9,50,65,-9.2,-1.6
129,서산,2020-01-21 04:00,-5,,0,0,73,-9,-1.8
129,서산,2020-01-21 05:00,-5.6,,.2,0,75,-9.3,-2
129,서산,2020-01-21 06:00,-6.2,,.4,0,81,-8.9,-2.2
129,서산,2020-01-21 07:00,-6.4,,.2,0,83,-8.8,-2.4
129,서산,2020-01-21 08:00,-6.9,,.6,50,83,-9.3,-2.5
129,서산,2020-01-21 09:00,-4,,.4,0,78,-7.2,-1.5
129,서산,2020-01-21 10:00,.2,,1.3,90,46,-10,-.3
129,서산,2020-01-21 11:00,1.3,,.7,50,41,-10.5,1.1
129,서산,2020-01-21 12:00,2.4,,1.3,70,35,-11.5,2.5
129,서산,2020-01-21 13:00,3.6,,1.8,320,32,-11.5,4.5
129,서산,2020-01-21 14:00,4.9,,1.6,50,28,-12.1,5.8
129,서산,2020-01-21 15:00,5.4,,1.8,50,25,-13.1,5.5
129,서산,2020-01-21 16:00,5.5,,1.6,50,23,-14,4.1
129,서산,2020-01-21 17:00,4.2,,2,340,37,-9.2,2
129,서산,2020-01-21 18:00,1.5,,.8,340,51,-7.5,-.1
129,서산,2020-01-21 19:00,-.2,,.4,0,53,-8.6,-.2
129,서산,2020-01-21 20:00,-.6,,1.2,50,56,-8.3,-.5
129,서산,2020-01-21 21:00,-.4,,1.1,20,51,-9.3,-.5
129,서산,2020-01-21 22:00,-.5,,.8,50,53,-8.9,-.5
129,서산,2020-01-21 23:00,-1,,1.2,50,57,-8.4,-.7
129,서산,2020-01-22 00:00,-.9,,1.2,50,63,-7,-.5
129,서산,2020-01-22 01:00,-.2,,.4,0,65,-5.9,-.4
129,서산,2020-01-22 02:00,.1,,1,50,63,-6.1,-.4
129,서산,2020-01-22 03:00,.5,,.6,70,56,-7.2,-.4
129,서산,2020-01-22 04:00,.2,,.7,50,60,-6.6,-.4
129,서산,2020-01-22 05:00,0,,.4,0,63,-6.2,-.3
129,서산,2020-01-22 06:00,0,,.5,340,65,-5.8,-.3
129,서산,2020-01-22 07:00,.3,,0,0,65,-5.5,-.3
129,서산,2020-01-22 08:00,1,,.6,20,56,-6.8,-.3
129,서산,2020-01-22 09:00,.8,.1,.6,360,69,-4.2,-.2
129,서산,2020-01-22 10:00,.9,,.7,20,78,-2.5,-.2
129,서산,2020-01-22 11:00,1.4,,.4,0,78,-2,0
129,서산,2020-01-22 12:00,2.1,1,1.9,90,87,.1,1.4
129,서산,2020-01-22 13:00,2.2,,2.3,90,88,.4,2.5
129,서산,2020-01-22 14:00,3,,2.4,90,87,1,3.4
129,서산,2020-01-22 15:00,3.1,.3,2.2,70,83,.4,4.1
129,서산,2020-01-22 16:00,3.9,,2.3,70,80,.7,4.7
129,서산,2020-01-22 17:00,3.5,,2.3,50,79,.1,3.7
129,서산,2020-01-22 18:00,2.8,,2.2,50,82,0,1.9
129,서산,2020-01-22 19:00,2.1,,1.4,50,82,-.6,1
129,서산,2020-01-22 20:00,2.3,,1.9,50,71,-2.4,.8
129,서산,2020-01-22 21:00,2.3,,2.1,50,69,-2.8,.4
129,서산,2020-01-22 22:00,2.4,,1.8,50,65,-3.5,.4
129,서산,2020-01-22 23:00,2.7,,1.9,50,61,-4,.5
129,서산,2020-01-23 00:00,2.8,,1.4,20,62,-3.7,.6
129,서산,2020-01-23 01:00,2.3,,1.8,20,67,-3.2,.7
129,서산,2020-01-23 02:00,2.4,,2.1,20,70,-2.5,.6
129,서산,2020-01-23 03:00,2.3,,2,20,70,-2.6,.4
129,서산,2020-01-23 04:00,2.9,,2.5,20,70,-2,.6
129,서산,2020-01-23 05:00,2.6,,1.4,50,67,-2.9,-.2
129,서산,2020-01-23 06:00,2.2,,1.6,20,68,-3.1,-.1
129,서산,2020-01-23 07:00,1.3,,1.1,70,71,-3.3,-.2
129,서산,2020-01-23 08:00,1.3,,1.6,20,74,-2.8,-.4
129,서산,2020-01-23 09:00,2.7,,2.5,20,71,-2,-.2
129,서산,2020-01-23 10:00,4.8,,2.7,360,61,-2,2.3
129,서산,2020-01-23 11:00,6.8,,3.3,360,51,-2.6,6.9
129,서산,2020-01-23 12:00,8,,3,360,48,-2.3,10.3
129,서산,2020-01-23 13:00,9.1,,3.6,340,44,-2.5,11.4
129,서산,2020-01-23 14:00,9.8,,2.8,360,45,-1.5,11.2
129,서산,2020-01-23 15:00,9.7,,3.4,340,44,-1.9,10.1
129,서산,2020-01-23 16:00,8.7,,3.1,340,47,-2,8.1
129,서산,2020-01-23 17:00,7,,3,340,55,-1.4,5.8
129,서산,2020-01-23 18:00,5.3,,1.1,320,68,-.1,3.7
129,서산,2020-01-23 19:00,4.9,,1.9,340,71,0,2.6
129,서산,2020-01-23 20:00,2.5,,.8,70,81,-.4,1.5
129,서산,2020-01-23 21:00,1.7,,.2,0,87,-.2,.9
129,서산,2020-01-23 22:00,2,,1.1,70,87,0,.5
129,서산,2020-01-23 23:00,2.9,,1.3,50,85,.6,.3
129,서산,2020-01-24 00:00,1.3,,.3,0,89,-.3,.1
129,서산,2020-01-24 01:00,1.2,,1.2,70,91,-.1,0
129,서산,2020-01-24 02:00,.4,,.6,110,96,-.1,-.1
129,서산,2020-01-24 03:00,-.3,,.3,0,97,-.7,-.2
129,서산,2020-01-24 04:00,-.8,,.7,90,98,-1,-.5
129,서산,2020-01-24 05:00,.2,,.8,70,98,0,-.5
129,서산,2020-01-24 06:00,1,,1.9,20,93,0,-.6
129,서산,2020-01-24 07:00,.5,,1.3,50,88,-1.2,-.7
129,서산,2020-01-24 08:00,.1,,1.8,50,90,-1.3,-.7
129,서산,2020-01-24 09:00,2,,1.6,20,80,-1,-.3
129,서산,2020-01-24 10:00,3.4,,2.1,360,72,-1.1,-.1
129,서산,2020-01-24 11:00,4.9,,1.4,20,64,-1.3,4.6
129,서산,2020-01-24 12:00,6,,3.5,340,53,-2.8,9.2
129,서산,2020-01-24 13:00,6.8,,2.5,340,51,-2.6,10.9
129,서산,2020-01-24 14:00,6.9,,3.1,340,50,-2.8,10.8
129,서산,2020-01-24 15:00,7.4,,3.2,340,46,-3.4,9.9
129,서산,2020-01-24 16:00,6.5,,2.5,360,53,-2.4,7.6
129,서산,2020-01-24 17:00,4.7,,2.3,360,61,-2.1,5.2
129,서산,2020-01-24 18:00,2.7,,1.6,20,68,-2.6,2.9
129,서산,2020-01-24 19:00,1.8,,1.4,50,71,-2.9,1.9
129,서산,2020-01-24 20:00,1.3,,1.5,50,72,-3.2,.8
129,서산,2020-01-24 21:00,.7,,1.3,20,74,-3.4,.3
129,서산,2020-01-24 22:00,.9,,1.1,50,72,-3.5,.1
129,서산,2020-01-24 23:00,.1,,1.2,90,76,-3.6,0
129,서산,2020-01-25 00:00,-.7,,.8,50,81,-3.5,-.3
129,서산,2020-01-25 01:00,.4,,1.2,50,75,-3.5,-.4
129,서산,2020-01-25 02:00,.5,,1.6,50,77,-3,-.5
129,서산,2020-01-25 03:00,.4,,1.3,50,80,-2.6,-.5
129,서산,2020-01-25 04:00,1,,1.8,20,78,-2.4,-.4
129,서산,2020-01-25 05:00,.3,,1.3,50,82,-2.4,-.4
129,서산,2020-01-25 06:00,1,,1.3,20,80,-2,-.4
129,서산,2020-01-25 07:00,.7,,1.3,50,82,-2,-.3
129,서산,2020-01-25 08:00,.8,,1.2,20,86,-1.2,-.3
129,서산,2020-01-25 09:00,1.6,,1.6,20,81,-1.3,-.2
129,서산,2020-01-25 10:00,3.7,,1.3,360,72,-.8,1.4
129,서산,2020-01-25 11:00,5,,1.4,340,69,-.2,5
129,서산,2020-01-25 12:00,6.2,,.9,360,65,0,6.9
129,서산,2020-01-25 13:00,7.1,,1.5,20,62,.2,8.4
129,서산,2020-01-25 14:00,7.9,,1.4,360,60,.5,9.5
129,서산,2020-01-25 15:00,7.6,,2,360,61,.5,8.5
129,서산,2020-01-25 16:00,6.9,,2.3,360,66,.9,7.3
129,서산,2020-01-25 17:00,6.2,,1.4,360,72,1.5,5.6
129,서산,2020-01-25 18:00,4.4,,.4,0,80,1.2,3.5
129,서산,2020-01-25 19:00,3.7,,1.4,20,84,1.2,2.5
129,서산,2020-01-25 20:00,2.8,,1.1,50,86,.6,1.6
129,서산,2020-01-25 21:00,1.3,,.6,90,89,-.3,.8
129,서산,2020-01-25 22:00,1.6,,.9,70,95,.8,.6
129,서산,2020-01-25 23:00,2.2,,1.4,70,87,.2,.4
129,서산,2020-01-26 00:00,.3,,1,70,95,-.4,.1
129,서산,2020-01-26 01:00,-.3,,.8,50,95,-1,0
129,서산,2020-01-26 02:00,1.4,,1.1,70,82,-1.3,-.2
129,서산,2020-01-26 03:00,1.7,,1.7,50,83,-.8,-.3
129,서산,2020-01-26 04:00,-.2,,.4,0,89,-1.7,-.4
129,서산,2020-01-26 05:00,1,,1.4,20,87,-.9,-.4
129,서산,2020-01-26 06:00,.7,,1.5,50,86,-1.3,-.4
129,서산,2020-01-26 07:00,.4,,1.2,20,87,-1.5,-.5
129,서산,2020-01-26 08:00,.8,,1.8,360,85,-1.4,-.4
129,서산,2020-01-26 09:00,1.5,,1.4,20,82,-1.2,-.2
129,서산,2020-01-26 10:00,2.9,,1.7,20,79,-.3,.3
129,서산,2020-01-26 11:00,5.7,,3.2,50,68,.2,6.4
129,서산,2020-01-26 12:00,8,,2.5,70,60,.6,9.8
129,서산,2020-01-26 13:00,9.8,,3.2,70,53,.6,11.7
129,서산,2020-01-26 14:00,11.1,,2.4,70,49,.7,12.1
129,서산,2020-01-26 15:00,10.3,,3.1,70,49,0,9.9
129,서산,2020-01-26 16:00,10.3,,2.7,50,50,.3,8.7
129,서산,2020-01-26 17:00,9.9,,1.5,50,51,.2,7
129,서산,2020-01-26 18:00,8.6,,1.5,360,56,.3,5.2
129,서산,2020-01-26 19:00,7.4,,.9,20,59,-.1,4.5
129,서산,2020-01-26 20:00,8.5,,2.2,50,50,-1.3,3.9
129,서산,2020-01-26 21:00,8.7,,2.9,70,47,-2,4.2
129,서산,2020-01-26 22:00,8.1,,3.4,70,50,-1.7,4
129,서산,2020-01-26 23:00,7.6,,2.5,70,53,-1.3,3.9
129,서산,2020-01-27 00:00,6.9,,2.2,50,55,-1.5,3.7
129,서산,2020-01-27 01:00,6.6,,2.1,50,56,-1.5,3.6
129,서산,2020-01-27 02:00,6.4,,2.1,50,55,-2,3.5
129,서산,2020-01-27 03:00,6.2,,3,50,54,-2.4,3.4
129,서산,2020-01-27 04:00,6.1,,3,50,53,-2.7,3.3
129,서산,2020-01-27 05:00,6.1,,2.3,50,53,-2.7,3.2
129,서산,2020-01-27 06:00,5.9,,2.8,50,52,-3.2,3.2
129,서산,2020-01-27 07:00,5.9,,3.1,50,51,-3.4,3.1
129,서산,2020-01-27 08:00,5.9,,2.8,50,51,-3.4,3.1
129,서산,2020-01-27 09:00,6.3,,3.4,50,50,-3.3,3.7
129,서산,2020-01-27 10:00,6.7,,3.6,50,48,-3.5,4.4
129,서산,2020-01-27 11:00,6.9,,4.2,50,47,-3.6,4.5
129,서산,2020-01-27 12:00,7,,3.5,50,48,-3.2,5.3
129,서산,2020-01-27 13:00,7.5,,4.2,50,44,-3.9,5.7
129,서산,2020-01-27 14:00,7.4,,4.1,50,49,-2.6,5.9
129,서산,2020-01-27 15:00,6.1,0,4.8,50,63,-.4,5.4
129,서산,2020-01-27 16:00,6.2,,3.3,50,62,-.5,5.1
129,서산,2020-01-27 17:00,6,,4.1,50,65,0,4.5
129,서산,2020-01-27 18:00,4.7,0,3,20,79,1.3,4.1
129,서산,2020-01-27 19:00,4.3,,2.4,50,84,1.8,3.8
129,서산,2020-01-27 20:00,3.6,,3.6,20,89,1.9,3.7
129,서산,2020-01-27 21:00,3.5,.7,3.1,20,89,1.8,3.5
129,서산,2020-01-27 22:00,3.5,,3.1,20,92,2.3,3.5
129,서산,2020-01-27 23:00,3.5,,2.2,360,93,2.4,3.4
129,서산,2020-01-28 00:00,3.5,.2,2.7,20,93,2.4,3.4
129,서산,2020-01-28 01:00,3.6,,3,20,89,1.9,3.3
129,서산,2020-01-28 02:00,3.6,,2.7,20,88,1.7,3.2
129,서산,2020-01-28 03:00,4,0,2.4,20,81,1,3
129,서산,2020-01-28 04:00,4.1,,1.9,20,81,1.1,3
129,서산,2020-01-28 05:00,4.2,,1.5,20,80,1,3
129,서산,2020-01-28 06:00,4.1,,2.2,20,81,1.1,2.9
129,서산,2020-01-28 07:00,4.1,,1.4,20,80,.9,2.9
129,서산,2020-01-28 08:00,4.2,,.9,360,79,.8,3
129,서산,2020-01-28 09:00,4.9,,.6,360,77,1.1,3.9
129,서산,2020-01-28 10:00,6,,1.2,20,71,1.1,5.4
129,서산,2020-01-28 11:00,6.8,,1.8,340,68,1.2,6.8
129,서산,2020-01-28 12:00,8.4,,2.5,340,62,1.5,10.7
129,서산,2020-01-28 13:00,9.9,,2.8,360,53,.7,12.5
129,서산,2020-01-28 14:00,10.6,,2.9,50,48,0,12.6
129,서산,2020-01-28 15:00,10.7,,2,50,49,.4,11.4
129,서산,2020-01-28 16:00,10.7,,2.5,20,48,.1,10.4
129,서산,2020-01-28 17:00,9.8,,1.5,50,50,-.1,8.2
129,서산,2020-01-28 18:00,7.7,,1.4,360,61,.6,5.9
129,서산,2020-01-28 19:00,7,,1.4,20,63,.4,5.3
129,서산,2020-01-28 20:00,6.7,,1.5,20,65,.5,4.7
129,서산,2020-01-28 21:00,6.3,,1.2,50,67,.6,4.7
129,서산,2020-01-28 22:00,6.4,,.9,20,68,.9,4.7
129,서산,2020-01-28 23:00,6,,1.1,50,69,.7,4.4
129,서산,2020-01-29 00:00,6.8,,2.5,50,55,-1.6,4.3
129,서산,2020-01-29 01:00,6.1,,1.7,70,56,-2,3.9
129,서산,2020-01-29 02:00,5.7,,1.6,50,58,-1.9,3.7
129,서산,2020-01-29 03:00,5.4,,1.5,50,58,-2.2,3.5
129,서산,2020-01-29 04:00,5.1,,1.6,50,59,-2.2,3.4
129,서산,2020-01-29 05:00,5,,1.8,50,59,-2.3,3.4
129,서산,2020-01-29 06:00,4.6,,1.7,50,61,-2.2,3.2
129,서산,2020-01-29 07:00,4.5,,1,50,62,-2.1,3.1
129,서산,2020-01-29 08:00,3.9,,.3,0,67,-1.6,3.1
129,서산,2020-01-29 09:00,4.9,,.6,20,64,-1.3,4.4
129,서산,2020-01-29 10:00,6.3,,2.3,50,56,-1.8,6.4
129,서산,2020-01-29 11:00,8.2,,2.1,20,49,-1.8,11.4
129,서산,2020-01-29 12:00,9.5,,1.7,70,44,-2.1,12.7
129,서산,2020-01-29 13:00,10.5,,2,360,43,-1.5,14.5
129,서산,2020-01-29 14:00,10,,3.1,340,44,-1.7,13.2
129,서산,2020-01-29 15:00,9.6,,1.8,360,43,-2.3,11.1
129,서산,2020-01-29 16:00,8.9,,4.4,320,47,-1.8,9.7
129,서산,2020-01-29 17:00,7.5,,3.6,340,55,-.9,7.8
129,서산,2020-01-29 18:00,6.4,,2.6,340,61,-.5,6
129,서산,2020-01-29 19:00,5.8,,2.4,340,65,-.2,4.9
129,서산,2020-01-29 20:00,5.3,,.9,20,67,-.3,4.3
129,서산,2020-01-29 21:00,4.9,,.9,340,73,.4,3.7
129,서산,2020-01-29 22:00,4.5,,1.3,360,72,-.1,3.1
129,서산,2020-01-29 23:00,2.8,,.9,50,83,.1,2.3
129,서산,2020-01-30 00:00,3.1,,1,90,85,.8,2.3
129,서산,2020-01-30 01:00,2.4,,.9,90,88,.6,2.3
129,서산,2020-01-30 02:00,1.2,,0,0,91,-.1,1.4
129,서산,2020-01-30 03:00,.7,,.2,0,94,-.1,1.1
129,서산,2020-01-30 04:00,0,,.1,0,96,-.5,.6
129,서산,2020-01-30 05:00,.6,,.3,0,98,.3,.3
129,서산,2020-01-30 06:00,1.3,,.8,70,98,1,.1
129,서산,2020-01-30 07:00,2,,1,50,98,1.7,.2
129,서산,2020-01-30 08:00,1,,.9,20,98,.7,.1
129,서산,2020-01-30 09:00,2.8,,1,20,82,0,1.1
129,서산,2020-01-30 10:00,6.6,,1.6,70,55,-1.8,5.6
129,서산,2020-01-30 11:00,8.4,,1.3,230,45,-2.8,10.6
129,서산,2020-01-30 12:00,10,,1.8,230,39,-3.3,14
129,서산,2020-01-30 13:00,8.7,,1.6,20,37,-5.2,10.1
129,서산,2020-01-30 14:00,8.9,,2.3,340,39,-4.3,9.9
129,서산,2020-01-30 15:00,8,,4.3,320,52,-1.2,8.4
129,서산,2020-01-30 16:00,8.5,,2.4,340,47,-2.1,7.8
129,서산,2020-01-30 17:00,7.4,,4.4,320,53,-1.5,6
129,서산,2020-01-30 18:00,5.3,,1.3,320,64,-.9,4.1
129,서산,2020-01-30 19:00,4,,.4,0,68,-1.3,2.3
129,서산,2020-01-30 20:00,2.3,,.2,0,76,-1.5,1.4
129,서산,2020-01-30 21:00,.2,,.1,0,83,-2.3,.8
129,서산,2020-01-30 22:00,-.2,,.3,0,85,-2.4,.4
129,서산,2020-01-30 23:00,-1.3,,.3,0,90,-2.7,.1
129,서산,2020-01-31 00:00,-2,,.1,0,92,-3.1,-.2
129,서산,2020-01-31 01:00,-2.1,,0,0,95,-2.7,-.5
129,서산,2020-01-31 02:00,-2.2,,0,0,95,-2.8,-.6
129,서산,2020-01-31 03:00,-1.5,,.8,160,96,-2,-.4
129,서산,2020-01-31 04:00,-1.4,,0,0,96,-1.9,-.3
129,서산,2020-01-31 05:00,-1.8,,0,0,96,-2.3,-.4
129,서산,2020-01-31 06:00,-1.4,,.1,0,96,-1.9,-.3
129,서산,2020-01-31 07:00,-2.1,,.3,0,96,-2.6,-.6
129,서산,2020-01-31 08:00,-2.3,,.5,270,97,-2.7,-.7
129,서산,2020-01-31 09:00,-.5,,0,0,98,-.7,-.3
129,서산,2020-01-31 10:00,3.7,,2.4,200,71,-1,2.1
129,서산,2020-01-31 11:00,5.6,,2.5,250,57,-2.2,8
129,서산,2020-01-31 12:00,5.8,,2.3,270,54,-2.8,8.9
129,서산,2020-01-31 13:00,7.2,,3.4,200,49,-2.8,11.6
129,서산,2020-01-31 14:00,6.2,,4,230,53,-2.6,9.3
129,서산,2020-01-31 15:00,5.1,,4.2,230,57,-2.7,6.8
129,서산,2020-01-31 16:00,5.8,,3.9,230,52,-3.3,6.5
129,서산,2020-01-31 17:00,4.7,,3,250,54,-3.8,4.9
129,서산,2020-01-31 18:00,2.3,,2,230,65,-3.6,2.7
129,서산,2020-01-31 19:00,.8,,.9,200,70,-4,1
129,서산,2020-01-31 20:00,-.6,,.6,160,76,-4.3,.3
129,서산,2020-01-31 21:00,-1.6,,.1,0,79,-4.7,-.2
129,서산,2020-01-31 22:00,-2.6,,0,0,84,-4.9,-.7
129,서산,2020-01-31 23:00,-2.8,,.1,0,89,-4.3,-.8
129,서산,2020-02-01 00:00,-3.5,,.5,50,91,-4.7,-1
129,서산,2020-02-01 01:00,-3.8,,0,0,91,-5,-1.1
129,서산,2020-02-01 02:00,-4.2,,.2,0,92,-5.3,-1.1
129,서산,2020-02-01 03:00,-4.5,,.4,0,94,-5.3,-1.2
129,서산,2020-02-01 04:00,-4.3,,.6,70,93,-5.2,-1.2
129,서산,2020-02-01 05:00,-4.7,,.2,0,95,-5.3,-1.3
129,서산,2020-02-01 06:00,-4.2,,.1,0,95,-4.8,-1
129,서산,2020-02-01 07:00,-2.6,,0,0,96,-3.1,-.6
129,서산,2020-02-01 08:00,-1.8,,.9,20,96,-2.3,-.5
129,서산,2020-02-01 09:00,-.7,,.5,180,94,-1.5,-.3
129,서산,2020-02-01 10:00,.8,,.3,0,87,-1.1,-.1
129,서산,2020-02-01 11:00,3.3,,1.5,180,80,.1,.9
129,서산,2020-02-01 12:00,5.1,,2.3,200,74,.8,4.9
129,서산,2020-02-01 13:00,6.7,,2.1,180,69,1.4,8
