지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),지면온도(°C)
129,서산,2019-03-22 19:00,3.7,,1.9,55,4.4,-4.5,1018.5,1021.7,0,.09,4.4
129,서산,2019-03-22 20:00,2.8,,1.1,64,4.8,-3.3,1019.1,1022.4,,,3.2
129,서산,2019-03-22 21:00,3,,1.7,60,4.5,-4,1019.6,1022.9,,,2.5
129,서산,2019-03-22 22:00,3.3,,3.2,56,4.3,-4.6,1019.6,1022.8,,,2
129,서산,2019-03-22 23:00,3.3,,3.7,56,4.3,-4.6,1019.8,1023,,,1.7
129,서산,2019-03-23 00:00,2.4,,1.7,60,4.4,-4.5,1019.7,1023,,,1.5
129,서산,2019-03-23 01:00,.4,,.1,72,4.5,-4,1019.9,1023.2,,,.7
129,서산,2019-03-23 02:00,.6,,.3,70,4.5,-4.2,1020,1023.3,,,.4
129,서산,2019-03-23 03:00,-1.3,,.5,81,4.5,-4.1,1019.9,1023.2,,,.2
129,서산,2019-03-23 04:00,-1.6,,.9,84,4.6,-3.9,1019.7,1023,,,0
129,서산,2019-03-23 05:00,-2.1,,0,90,4.7,-3.5,1019.4,1022.7,,,0
129,서산,2019-03-23 06:00,-2.7,,.1,93,4.7,-3.6,1019.7,1023,,,-.1
129,서산,2019-03-23 07:00,-2.6,,.1,95,4.8,-3.2,1019.7,1023,0,.02,-.1
129,서산,2019-03-23 08:00,.4,,.3,83,5.2,-2.1,1019.7,1023,1,.59,.1
129,서산,2019-03-23 09:00,4.3,,3,72,6,-.3,1019.3,1022.5,1,1.31,7.5
129,서산,2019-03-23 10:00,7.4,,3.7,66,6.8,1.4,1018.8,1022,1,1.87,12.2
129,서산,2019-03-23 11:00,8.6,,5,56,6.2,.3,1017.8,1021,1,1.9,12.7
129,서산,2019-03-23 12:00,6.7,0,5.7,71,7,1.8,1017.1,1020.3,.3,1.07,8
129,서산,2019-03-23 13:00,5.8,,5.4,79,7.3,2.4,1017.4,1020.6,0,.23,6.6
129,서산,2019-03-23 14:00,8.8,,6.3,51,5.8,-.8,1016.4,1019.6,.4,1.77,12.4
129,서산,2019-03-23 15:00,7.2,1.2,5.1,61,6.2,.1,1016.8,1020,.5,1.33,11.6
129,서산,2019-03-23 16:00,7,,6.9,55,5.5,-1.4,1017.2,1020.4,.8,1.68,9.9
129,서산,2019-03-23 17:00,6.4,,7.2,53,5.1,-2.5,1017.8,1021,1,1.64,7.9
129,서산,2019-03-23 18:00,5,,5.1,54,4.7,-3.5,1018.5,1021.7,1,.8,5
129,서산,2019-03-23 19:00,3.5,,4.8,55,4.3,-4.7,1018.8,1022,.6,.13,2.8
129,서산,2019-03-23 20:00,3.2,,4,55,4.2,-4.9,1019.2,1022.4,,,1.9
129,서산,2019-03-23 21:00,3,,3.4,54,4.1,-5.4,1019.9,1023.2,,,1.4
129,서산,2019-03-23 22:00,3,,3.1,52,3.9,-5.9,1020.6,1023.9,,,1
129,서산,2019-03-23 23:00,2.4,,1.8,53,3.8,-6.2,1021,1024.3,,,.5
129,서산,2019-03-24 00:00,1.3,,.7,56,3.8,-6.5,1021,1024.3,,,0
129,서산,2019-03-24 01:00,-.1,,.3,68,4.1,-5.3,1021,1024.3,,,0
129,서산,2019-03-24 02:00,1,,1.9,61,4,-5.6,1020.9,1024.2,,,0
129,서산,2019-03-24 03:00,-1.5,,.8,78,4.3,-4.8,1020.4,1023.7,,,-.1
129,서산,2019-03-24 04:00,-2.1,,.6,83,4.3,-4.6,1020.2,1023.5,,,-.3
129,서산,2019-03-24 05:00,-2.9,,.5,89,4.4,-4.4,1020.4,1023.7,,,-.6
129,서산,2019-03-24 06:00,-3.3,,.3,92,4.4,-4.4,1020.2,1023.5,,,-.8
129,서산,2019-03-24 07:00,-3.3,,.1,95,4.6,-3.9,1020.2,1023.5,0,.03,-.8
129,서산,2019-03-24 08:00,-.1,,.1,84,5.1,-2.4,1020.8,1024.1,1,.76,-.2
129,서산,2019-03-24 09:00,4.4,,1.3,67,5.6,-1.2,1020.9,1024.1,1,1.48,5.8
129,서산,2019-03-24 10:00,6.5,,2.9,53,5.1,-2.4,1020.7,1023.9,1,2.07,12.8
129,서산,2019-03-24 11:00,8.1,,3,44,4.8,-3.4,1020.6,1023.8,1,2.69,16.6
129,서산,2019-03-24 12:00,8.3,,3.6,41,4.5,-4.2,1020,1023.2,1,3.11,18.2
129,서산,2019-03-24 13:00,8.5,,5,37,4.1,-5.3,1019.5,1022.7,1,3.28,18.1
129,서산,2019-03-24 14:00,8.6,,4.4,33,3.7,-6.7,1018.7,1021.9,1,3.24,17.6
129,서산,2019-03-24 15:00,8.7,,4.6,37,4.2,-5.2,1018.3,1021.5,1,2.93,16.1
129,서산,2019-03-24 16:00,8,,4.9,43,4.6,-3.8,1017.8,1021,1,2.4,12.9
129,서산,2019-03-24 17:00,7.3,,4.6,49,5,-2.7,1017.3,1020.5,1,1.64,9.3
129,서산,2019-03-24 18:00,6,,4.1,53,5,-2.8,1017.2,1020.4,1,.82,6.3
129,서산,2019-03-24 19:00,4,,3,66,5.4,-1.7,1017.4,1020.6,.5,.12,4.3
129,서산,2019-03-24 20:00,3.3,,2.2,69,5.4,-1.8,1017.7,1020.9,,,3.3
129,서산,2019-03-24 21:00,2.7,,1.5,73,5.4,-1.6,1017.9,1021.1,,,2.7
129,서산,2019-03-24 22:00,3.2,,1.9,71,5.5,-1.5,1017.8,1021,,,2.4
129,서산,2019-03-24 23:00,2.2,,.9,78,5.6,-1.2,1017.5,1020.8,,,1.8
129,서산,2019-03-25 00:00,2.5,,1.5,83,6.1,-.1,1017.4,1020.7,,,1.4
129,서산,2019-03-25 01:00,3.2,,2.2,80,6.1,0,1017,1020.2,,,1.6
129,서산,2019-03-25 02:00,1.1,,.6,88,5.8,-.6,1016.7,1020,,,1
129,서산,2019-03-25 03:00,.7,,.6,92,5.9,-.4,1015.8,1019.1,,,.6
129,서산,2019-03-25 04:00,1.7,,1.1,93,6.4,.6,1015.3,1018.6,,,.8
129,서산,2019-03-25 05:00,2.8,,1.6,87,6.5,.8,1015,1018.2,,,1.1
129,서산,2019-03-25 06:00,3.4,,1.8,88,6.8,1.5,1014.5,1017.7,,,1.2
129,서산,2019-03-25 07:00,2.8,,2,89,6.6,1.1,1014.8,1018,0,.03,1.4
129,서산,2019-03-25 08:00,5.3,,3.3,79,7,1.9,1015,1018.2,.2,.34,3.9
129,서산,2019-03-25 09:00,7.1,,3.4,74,7.4,2.7,1015.1,1018.3,1,.98,8.2
129,서산,2019-03-25 10:00,8.3,,5.1,68,7.4,2.7,1015.1,1018.3,1,1.62,11.2
129,서산,2019-03-25 11:00,9.6,,5.2,64,7.6,3.1,1015.1,1018.3,1,2.13,13.4
129,서산,2019-03-25 12:00,10.1,,5.9,60,7.4,2.6,1014.9,1018.1,1,2.5,15
129,서산,2019-03-25 13:00,11.1,,6.4,60,7.9,3.6,1014.9,1018,1,2.69,15.5
129,서산,2019-03-25 14:00,11.5,,6.3,60,8.1,3.9,1014.1,1017.2,1,2.65,15.1
129,서산,2019-03-25 15:00,11.5,,5.8,57,7.7,3.2,1013.8,1016.9,1,2.4,14.4
129,서산,2019-03-25 16:00,11.4,,4.8,50,6.7,1.3,1013.5,1016.6,1,1.91,12.6
129,서산,2019-03-25 17:00,10.3,,5,58,7.2,2.3,1013.4,1016.5,1,1.29,10.2
129,서산,2019-03-25 18:00,8.8,,3.8,69,7.8,3.4,1013.4,1016.6,.8,.58,8.1
129,서산,2019-03-25 19:00,7.5,,2.5,75,7.7,3.3,1013.4,1016.6,0,.09,6.3
129,서산,2019-03-25 20:00,6.7,,2.7,79,7.7,3.3,1013.8,1017,,,5.4
129,서산,2019-03-25 21:00,6.6,,2.7,82,8,3.7,1014.1,1017.3,,,5
129,서산,2019-03-25 22:00,6,,2.3,85,7.9,3.6,1014.3,1017.5,,,4.5
129,서산,2019-03-25 23:00,5.5,,1.2,86,7.7,3.3,1014.5,1017.7,,,4
129,서산,2019-03-26 00:00,5.2,,1.2,89,7.8,3.5,1014.6,1017.8,,,3.6
129,서산,2019-03-26 01:00,5.7,,2,87,7.9,3.6,1014.3,1017.5,,,4.3
129,서산,2019-03-26 02:00,6.5,,2.3,89,8.6,4.8,1014,1017.2,,,5.4
129,서산,2019-03-26 03:00,7.4,,3.2,93,9.5,6.3,1013.6,1016.8,,,6
129,서산,2019-03-26 04:00,7.5,,3.2,95,9.8,6.7,1013.4,1016.6,,,6.3
129,서산,2019-03-26 05:00,7.5,,2.7,96,9.9,6.8,1013.6,1016.8,,,6.5
129,서산,2019-03-26 06:00,7.3,,.8,97,9.9,6.8,1014.2,1017.4,,,6.6
129,서산,2019-03-26 07:00,7.7,,1.2,97,10.2,7.2,1014.6,1017.8,0,.01,6.7
129,서산,2019-03-26 08:00,8.1,,.7,97,10.4,7.6,1015.2,1018.4,0,.26,7.7
129,서산,2019-03-26 09:00,9,,1.4,89,10.2,7.2,1015.8,1019,.5,.79,10.4
129,서산,2019-03-26 10:00,12.1,,1.2,71,9.9,6.9,1016.4,1019.5,.8,1.69,17.9
129,서산,2019-03-26 11:00,14.1,,1.4,53,8.5,4.6,1016.4,1019.5,1,2.58,22.3
129,서산,2019-03-26 12:00,16.5,,3,23,4.3,-4.7,1016.3,1019.4,1,3.04,24.8
129,서산,2019-03-26 13:00,16.7,,3,17,3.2,-8.5,1016,1019.1,1,3.22,24.6
129,서산,2019-03-26 14:00,17,,2.6,16,3.1,-9,1015.6,1018.7,1,3.15,24.6
129,서산,2019-03-26 15:00,17.6,,2.7,16,3.2,-8.5,1015.2,1018.3,1,2.83,22.8
129,서산,2019-03-26 16:00,17.6,,1.7,13,2.6,-11.2,1014.9,1018,1,2.24,19.8
129,서산,2019-03-26 17:00,13.4,,3.2,61,9.3,6,1014.8,1017.9,1,1.45,15.3
129,서산,2019-03-26 18:00,12.8,,1.2,63,9.3,5.9,1014.2,1017.3,1,.67,12.4
129,서산,2019-03-26 19:00,10.3,,2,78,9.7,6.6,1014.1,1017.2,.2,.11,9.8
129,서산,2019-03-26 20:00,9,,1.3,83,9.5,6.2,1014.6,1017.8,,,8.3
129,서산,2019-03-26 21:00,8.1,,.9,92,9.9,6.8,1014.7,1017.9,,,7.2
129,서산,2019-03-26 22:00,7.1,,1.5,97,9.7,6.6,1015,1018.2,,,6.3
129,서산,2019-03-26 23:00,7,,3.5,97,9.7,6.5,1015,1018.2,,,6.2
129,서산,2019-03-27 00:00,6.2,,1.9,89,8.4,4.5,1014.7,1017.9,,,5.8
129,서산,2019-03-27 01:00,6.5,,2.2,97,9.3,6,1014.7,1017.9,,,5.7
129,서산,2019-03-27 02:00,8,,4.2,95,10.2,7.2,1014.3,1017.5,,,6.1
129,서산,2019-03-27 03:00,8.7,,5.1,92,10.3,7.4,1013.7,1016.9,,,6.8
129,서산,2019-03-27 04:00,8.7,,4.5,93,10.4,7.6,1013.1,1016.3,,,6.7
129,서산,2019-03-27 05:00,8.9,,4.6,91,10.4,7.5,1012.7,1015.9,,,6.9
129,서산,2019-03-27 06:00,9,,3.8,87,9.9,6.9,1012.5,1015.7,,,6.7
129,서산,2019-03-27 07:00,9.4,,3.9,81,9.5,6.2,1012.6,1015.7,0,.03,7
129,서산,2019-03-27 08:00,10.7,,5.3,72,9.2,5.8,1012.4,1015.5,0,.35,8.7
129,서산,2019-03-27 09:00,11.7,,6.6,65,8.9,5.3,1012.1,1015.2,.9,.85,10.8
129,서산,2019-03-27 10:00,12.1,,7.2,63,8.8,5.2,1011.6,1014.7,.8,1.2,12.4
129,서산,2019-03-27 11:00,13.1,,5.6,62,9.3,5.9,1011.6,1014.7,1,1.73,15.2
129,서산,2019-03-27 12:00,13.9,,6.3,56,8.8,5.2,1010.6,1013.7,1,2.3,17.1
129,서산,2019-03-27 13:00,13.9,,7.3,56,8.8,5.2,1010.1,1013.2,1,2.56,17.1
129,서산,2019-03-27 14:00,13.9,,7,57,9,5.5,1009.4,1012.5,1,2.36,16.8
129,서산,2019-03-27 15:00,14,,7.1,61,9.7,6.5,1008.3,1011.4,1,2.36,16.6
129,서산,2019-03-27 16:00,13.3,,6.3,67,10.2,7.2,1008.3,1011.4,.8,1.55,14.7
129,서산,2019-03-27 17:00,12.1,,5.1,75,10.5,7.7,1008.2,1011.3,.2,.69,12.3
129,서산,2019-03-27 18:00,10.6,,4,85,10.8,8.1,1008.5,1011.6,0,.13,10.7
129,서산,2019-03-27 19:00,10.1,,4.8,89,10.9,8.3,1008.3,1011.4,0,.02,9.9
129,서산,2019-03-27 20:00,9.8,,3.2,89,10.7,8,1009,1012.1,,,9.6
129,서산,2019-03-27 21:00,9.1,,3.5,89,10.2,7.3,1009.7,1012.8,,,9.2
129,서산,2019-03-27 22:00,8.7,,2.8,91,10.2,7.3,1010.7,1013.8,,,8.9
129,서산,2019-03-27 23:00,6.8,,2.7,97,9.5,6.3,1011.1,1014.3,,,8.3
129,서산,2019-03-28 00:00,5.9,,1.5,97,9,5.4,1011.5,1014.7,,,7.9
129,서산,2019-03-28 01:00,5.8,,1.5,97,8.9,5.3,1011.3,1014.5,,,7.3
129,서산,2019-03-28 02:00,5.8,,.8,97,8.9,5.3,1011.1,1014.3,,,7.3
129,서산,2019-03-28 03:00,5.6,,.3,97,8.8,5.1,1011,1014.2,,,7.1
129,서산,2019-03-28 04:00,5.3,,.3,97,8.6,4.8,1010.8,1014,,,6.9
129,서산,2019-03-28 05:00,4.6,,.3,97,8.2,4.1,1011.2,1014.4,,,6.4
129,서산,2019-03-28 06:00,2.6,,1.1,97,7.1,2.1,1011.6,1014.8,,,4.8
129,서산,2019-03-28 07:00,1.7,,.4,97,6.7,1.2,1011.8,1015,0,.04,4.2
129,서산,2019-03-28 08:00,4.5,,.1,97,8.1,4,1012.3,1015.5,.9,.45,6.9
129,서산,2019-03-28 09:00,8.1,,2,55,5.9,-.4,1012.1,1015.3,1,1.21,13.1
129,서산,2019-03-28 10:00,9.8,,2.4,45,5.5,-1.5,1012.3,1015.4,1,1.89,17.4
129,서산,2019-03-28 11:00,11.3,,2,38,5.1,-2.5,1012,1015.1,1,2.4,19.9
129,서산,2019-03-28 12:00,12.1,,3,39,5.5,-1.4,1011.7,1014.8,1,2.62,22.3
129,서산,2019-03-28 13:00,12.7,,1.8,36,5.3,-2,1011.4,1014.5,1,2.52,22.3
129,서산,2019-03-28 14:00,13.9,,2.5,28,4.4,-4.3,1010.7,1013.8,1,2.64,23
129,서산,2019-03-28 15:00,13.3,,3,23,3.5,-7.4,1010.4,1013.5,1,2.49,21.1
129,서산,2019-03-28 16:00,12.1,,3.2,31,4.4,-4.5,1010.3,1013.4,1,1.73,17.7
129,서산,2019-03-28 17:00,10.8,,3.1,38,4.9,-2.9,1010.6,1013.7,.9,1.2,14.4
129,서산,2019-03-28 18:00,8.7,,3.3,35,3.9,-5.9,1010.9,1014,0,.51,11
129,서산,2019-03-28 19:00,6.9,,2.3,48,4.8,-3.3,1011.6,1014.8,0,.1,8.4
129,서산,2019-03-28 20:00,6.3,,1.3,57,5.4,-1.6,1012.2,1015.4,,,8
129,서산,2019-03-28 21:00,6.3,,.6,56,5.4,-1.8,1012.6,1015.8,,,7.8
129,서산,2019-03-28 22:00,5.8,,.5,62,5.7,-.9,1012.8,1016,,,6.8
129,서산,2019-03-28 23:00,5.7,,.5,61,5.6,-1.2,1012.7,1015.9,,,6.8
129,서산,2019-03-29 00:00,6.3,0,1.4,61,5.8,-.6,1012.9,1016.1,,,6.4
129,서산,2019-03-29 01:00,6,,.5,65,6.1,0,1012.3,1015.5,,,6.4
129,서산,2019-03-29 02:00,4.6,,.1,74,6.2,.3,1012.3,1015.5,,,5.7
129,서산,2019-03-29 03:00,5.7,,1.6,65,6,-.3,1011.6,1014.8,,,5.8
129,서산,2019-03-29 04:00,5.9,,.7,65,6.1,-.1,1011.6,1014.8,,,5.9
129,서산,2019-03-29 05:00,5.6,,.9,67,6.1,0,1011.6,1014.8,,,5.9
129,서산,2019-03-29 06:00,5.8,,2.4,60,5.6,-1.3,1011.4,1014.6,,,5.7
129,서산,2019-03-29 07:00,5.6,,1.3,49,4.5,-4.2,1011.2,1014.4,0,.03,5.1
129,서산,2019-03-29 08:00,6.6,,1.7,43,4.2,-5.1,1011.9,1015.1,.1,.26,6.9
129,서산,2019-03-29 09:00,9,,2.4,34,3.9,-6,1011.9,1015,1,1.26,13.6
129,서산,2019-03-29 10:00,11.7,,1.4,34,4.7,-3.6,1012,1015.1,1,2.05,19
129,서산,2019-03-29 11:00,12.3,,.8,31,4.4,-4.3,1012.1,1015.2,1,2.61,22.4
129,서산,2019-03-29 12:00,14.2,,3.4,35,5.7,-1,1011.6,1014.7,1,2.99,24.7
129,서산,2019-03-29 13:00,14,,2.7,33,5.3,-2,1011.3,1014.4,1,3.14,25.8
129,서산,2019-03-29 14:00,14.1,,3.5,33,5.3,-1.9,1010.9,1014,1,3.05,25.3
129,서산,2019-03-29 15:00,14.3,,3,34,5.6,-1.3,1010.4,1013.5,1,2.73,23.6
129,서산,2019-03-29 16:00,13.3,,3.3,35,5.4,-1.8,1010.4,1013.5,1,2.19,19.8
129,서산,2019-03-29 17:00,11.2,,3.1,40,5.3,-1.9,1010.3,1013.4,1,1.37,15.7
129,서산,2019-03-29 18:00,9.5,,2.6,44,5.2,-2.1,1010.5,1013.6,.7,.58,12.3
129,서산,2019-03-29 19:00,7.4,,2,51,5.3,-2,1010.5,1013.7,0,.1,9.4
129,서산,2019-03-29 20:00,7.1,,1.4,56,5.6,-1.1,1011.6,1014.8,,,9
129,서산,2019-03-29 21:00,6.9,,.7,54,5.4,-1.7,1011.7,1014.9,,,8.5
129,서산,2019-03-29 22:00,6.6,,2.1,54,5.3,-2,1011.9,1015.1,,,7.8
129,서산,2019-03-29 23:00,6.3,,1.2,65,6.2,.1,1011.6,1014.8,,,7.7
129,서산,2019-03-30 00:00,6.3,,1.9,69,6.6,1,1012.1,1015.3,,,7.5
129,서산,2019-03-30 01:00,5.6,,2.8,78,7.1,2,1012.3,1015.5,,,7
129,서산,2019-03-30 02:00,4.6,,1.2,91,7.7,3.2,1011.1,1014.3,,,6.8
129,서산,2019-03-30 03:00,4.7,1.3,2.4,93,7.9,3.6,1011.7,1014.9,,,6.9
129,서산,2019-03-30 04:00,4.5,,.7,92,7.7,3.3,1011.2,1014.4,,,6.7
129,서산,2019-03-30 05:00,4.7,,.1,93,7.9,3.6,1011.2,1014.4,,,6.7
129,서산,2019-03-30 06:00,4.5,,1.1,96,8.1,3.9,1010.9,1014.1,,,6.2
129,서산,2019-03-30 07:00,3.3,,.5,97,7.5,2.8,1011,1014.2,0,.04,5.1
129,서산,2019-03-30 08:00,4.8,,1.9,97,8.3,4.3,1011.4,1014.6,.4,.4,7.1
129,서산,2019-03-30 09:00,6.4,,2.2,87,8.3,4.3,1011.5,1014.7,.1,.71,9.7
129,서산,2019-03-30 10:00,7,,3.2,81,8.1,3.9,1011.4,1014.6,0,.65,10.3
129,서산,2019-03-30 11:00,7.1,,3.3,80,8,3.8,1011.5,1014.7,0,.55,9.5
129,서산,2019-03-30 12:00,8.5,,4.3,76,8.4,4.5,1010.6,1013.8,.2,1.21,12.1
129,서산,2019-03-30 13:00,8.7,,5,72,8.1,3.9,1009.7,1012.8,.3,1.38,11.9
129,서산,2019-03-30 14:00,8.6,,5.6,70,7.8,3.4,1009,1012.1,.1,1.1,11.5
129,서산,2019-03-30 15:00,9.2,.9,6.2,51,5.9,-.4,1009.4,1012.5,.6,1.58,13.9
129,서산,2019-03-30 16:00,7.7,,7.7,49,5.2,-2.3,1009.9,1013.1,.7,1.6,10.6
129,서산,2019-03-30 17:00,6.8,,6.6,57,5.6,-1.1,1010.2,1013.4,.5,.88,8.7
129,서산,2019-03-30 18:00,5.8,,7.8,62,5.7,-.9,1010.7,1013.9,.6,.54,6.9
129,서산,2019-03-30 19:00,3.8,,5.7,71,5.7,-.9,1011.3,1014.5,.1,.06,5.2
129,서산,2019-03-30 20:00,3.4,,5,76,5.9,-.4,1011.6,1014.8,,,4.7
129,서산,2019-03-30 21:00,4,.1,6.2,70,5.7,-.9,1012.1,1015.3,,,4.5
129,서산,2019-03-30 22:00,4.2,,6,68,5.6,-1.1,1012.4,1015.6,,,4.4
129,서산,2019-03-30 23:00,4.1,,6.9,68,5.6,-1.2,1012.7,1015.9,,,4.3
129,서산,2019-03-31 00:00,4.3,0,5.7,68,5.7,-1,1013.2,1016.4,,,4.4
129,서산,2019-03-31 01:00,4.2,,5.9,65,5.4,-1.8,1013.4,1016.6,,,4.2
129,서산,2019-03-31 02:00,4.2,,4.8,67,5.6,-1.3,1013.9,1017.1,,,4.2
129,서산,2019-03-31 03:00,4.1,,4.2,61,5,-2.7,1014.5,1017.7,,,3.9
129,서산,2019-03-31 04:00,3.9,,4.2,58,4.7,-3.6,1015.2,1018.4,,,3.1
129,서산,2019-03-31 05:00,3.6,,3.6,56,4.4,-4.3,1015.7,1018.9,,,2.4
129,서산,2019-03-31 06:00,3.7,,2.3,57,4.5,-4,1016,1019.2,,,3
129,서산,2019-03-31 07:00,4,,4,52,4.2,-4.9,1016.6,1019.8,0,.03,3.5
129,서산,2019-03-31 08:00,4.6,,4.5,50,4.2,-4.9,1016.9,1020.1,.2,.33,4.8
129,서산,2019-03-31 09:00,6,,6.2,46,4.3,-4.7,1017.2,1020.4,.8,1.19,10.8
129,서산,2019-03-31 10:00,6.1,,6.5,46,4.3,-4.6,1017.9,1021.1,.8,1.41,11.7
129,서산,2019-03-31 11:00,7.8,,6.1,44,4.6,-3.7,1018.4,1021.6,.8,2.21,16.8
129,서산,2019-03-31 12:00,8.5,,7.1,39,4.3,-4.6,1018.2,1021.4,1,2.95,19.5
129,서산,2019-03-31 13:00,8.3,,8.5,33,3.6,-7,1018.4,1021.6,1,2.91,19.6
129,서산,2019-03-31 14:00,8.6,,7.7,25,2.8,-10.3,1018.2,1021.4,1,3.03,19.1
129,서산,2019-03-31 15:00,8.8,,7.8,27,3,-9.2,1018.1,1021.3,1,3.05,17.2
129,서산,2019-03-31 16:00,8.2,,7.4,21,2.3,-12.8,1018.3,1021.5,1,2.42,14.1
129,서산,2019-03-31 17:00,7.7,,7.8,23,2.4,-12.1,1018.5,1021.7,1,1.7,10
129,서산,2019-03-31 18:00,6.6,,5.2,39,3.8,-6.3,1018.8,1022,1,.87,6.7
129,서산,2019-03-31 19:00,4.6,,5.6,45,3.8,-6.3,1019,1022.2,.7,.19,4.5
129,서산,2019-03-31 20:00,3.9,,3.8,47,3.8,-6.4,1019.6,1022.8,,,3.4
129,서산,2019-03-31 21:00,3.9,,4.4,46,3.7,-6.6,1020.4,1023.6,,,2.8
129,서산,2019-03-31 22:00,3.8,,4,48,3.8,-6.2,1020.7,1023.9,,,2.3
129,서산,2019-03-31 23:00,3.4,,2.6,55,4.3,-4.8,1020.8,1024,,,2.1
129,서산,2019-04-01 00:00,2,,2.1,63,4.4,-4.3,1020.9,1024.2,,,1.6
129,서산,2019-04-01 01:00,1.1,,1.1,68,4.5,-4.1,1020.8,1024.1,,,1
129,서산,2019-04-01 02:00,3.4,,2.8,63,4.9,-2.9,1020.4,1023.6,,,1.2
129,서산,2019-04-01 03:00,1.8,,1.2,71,4.9,-2.9,1020.3,1023.6,,,.7
129,서산,2019-04-01 04:00,-.7,,.3,84,4.9,-3,1020.3,1023.6,,,0
129,서산,2019-04-01 05:00,-1.7,,.5,86,4.6,-3.7,1020.4,1023.7,,,-.2
129,서산,2019-04-01 06:00,-1.9,,.1,90,4.8,-3.3,1020.6,1023.9,,,-.3
129,서산,2019-04-01 07:00,-1.7,,0,92,5,-2.8,1021.2,1024.5,.1,.07,-.3
129,서산,2019-04-01 08:00,3.1,,.6,78,6,-.3,1021.8,1025.1,1,.74,3.3
129,서산,2019-04-01 09:00,7.4,,3.9,44,4.5,-4,1021.7,1024.9,1,1.38,11.4
129,서산,2019-04-01 10:00,8.3,,3.9,36,3.9,-5.9,1022,1025.2,1,1.98,13.9
129,서산,2019-04-01 11:00,9.2,,2.8,26,3,-9.3,1021.6,1024.8,.9,2.01,16.8
129,서산,2019-04-01 12:00,9.2,,4.9,26,3,-9.3,1021.3,1024.5,1,2.64,18.3
129,서산,2019-04-01 13:00,9.6,,3.9,24,2.9,-10,1020.9,1024.1,1,2.65,20
129,서산,2019-04-01 14:00,9.2,,2.9,27,3.1,-8.8,1020.5,1023.7,1,2.43,19.1
129,서산,2019-04-01 15:00,10.8,,2.9,27,3.5,-7.4,1019.6,1022.8,1,2.79,20.8
129,서산,2019-04-01 16:00,10.4,,3.1,29,3.6,-6.9,1019.2,1022.4,1,2.33,18
129,서산,2019-04-01 17:00,10,,3.4,27,3.3,-8.1,1019,1022.2,1,1.46,13.2
129,서산,2019-04-01 18:00,8.3,,2.8,26,2.8,-10.1,1019.1,1022.3,.7,.64,9.8
129,서산,2019-04-01 19:00,7,,2.9,33,3.3,-8.2,1018.8,1022,.3,.14,7.2
129,서산,2019-04-01 20:00,5.4,,1.6,38,3.4,-7.8,1019.1,1022.3,,,5.2
129,서산,2019-04-01 21:00,3.5,,.2,45,3.5,-7.3,1019.8,1023,,,3.3
129,서산,2019-04-01 22:00,2,,.5,51,3.6,-7,1020,1023.3,,,2.2
129,서산,2019-04-01 23:00,.3,,0,58,3.6,-7,1020.3,1023.6,,,1.1
129,서산,2019-04-02 00:00,-.6,,.8,64,3.8,-6.5,1020.5,1023.8,,,.5
129,서산,2019-04-02 01:00,-1.8,,.1,74,4,-5.8,1021,1024.3,,,0
129,서산,2019-04-02 02:00,-1.6,,.3,72,3.9,-5.9,1020.7,1024,,,-.3
129,서산,2019-04-02 03:00,-2.6,,.2,78,3.9,-5.9,1020.7,1024,,,-.4
129,서산,2019-04-02 04:00,-2.5,,.5,80,4.1,-5.4,1020.5,1023.8,,,-.6
129,서산,2019-04-02 05:00,-2.4,,.8,82,4.2,-5,1020.4,1023.7,,,-.7
129,서산,2019-04-02 06:00,-3.1,,.9,83,4.1,-5.5,1020.6,1023.9,,,-.7
129,서산,2019-04-02 07:00,-2.9,,.5,85,4.2,-5,1021.1,1024.4,.1,.08,-.6
129,서산,2019-04-02 08:00,1.4,,.5,76,5.2,-2.3,1021.5,1024.8,1,.79,.6
129,서산,2019-04-02 09:00,6.1,,2.1,63,5.9,-.4,1021.8,1025,1,1.48,11
129,서산,2019-04-02 10:00,9.3,,3,49,5.8,-.8,1021.7,1024.9,1,2.14,16.8
129,서산,2019-04-02 11:00,10.4,,4.4,27,3.4,-7.8,1021.5,1024.7,1,2.75,21
129,서산,2019-04-02 12:00,11.1,,4,22,2.9,-9.8,1020.8,1024,1,3.23,23.8
129,서산,2019-04-02 13:00,10.9,,6.1,23,3,-9.4,1020.8,1024,1,3.32,24.5
129,서산,2019-04-02 14:00,10.9,,4.9,23,3,-9.4,1020.4,1023.6,1,3.24,24
129,서산,2019-04-02 15:00,11.6,,3.9,20,2.7,-10.6,1019.7,1022.8,1,2.91,22.9
129,서산,2019-04-02 16:00,11.7,,3.5,18,2.5,-11.8,1019.3,1022.4,1,2.33,18.9
129,서산,2019-04-02 17:00,11.3,,4,18,2.4,-12.2,1019.3,1022.5,1,1.6,14.3
129,서산,2019-04-02 18:00,9.5,,3.2,23,2.7,-10.6,1019.5,1022.7,1,.8,10
129,서산,2019-04-02 19:00,6.9,,2.6,26,2.6,-11.3,1019.9,1023.1,.5,.15,6.6
129,서산,2019-04-02 20:00,6.1,,2.8,25,2.3,-12.5,1020.8,1024,,,4.9
129,서산,2019-04-02 21:00,5.2,,1.4,38,3.4,-7.9,1021.3,1024.5,,,3.9
